ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
1718;1.5;-46.2;5.19;0.31;Negativno;Ne
1719;6.0;-67.9;6.47;0.15;Negativno;Ne
1720;0.9;-63.6;7.01;0.21;Negativno;Ne
1721;1.6;-31.9;6.8;0.06;Negativno;Ne
1722;3.3;-51.4;5.76;0.06;Negativno;Ne
1723;1.8;-58.4;8.8;0.78;Negativno;Ne
1724;8.8;-64.0;7.25;2.6;Negativno;Ne
1725;0.0;-73.6;4.83;0.21;Negativno;Ne
1726;5.0;-67.5;3.79;0.06;Negativno;Ne
1727;7.5;-62.3;8.02;0.3;Negativno;Ne
1728;0.6;-69.6;8.1;0.15;Negativno;Ne
1729;3.5;-67.7;7.48;0.84;Negativno;Ne
1730;1.7;-62.8;7.3;0.03;Negativno;Ne
1731;6.6;-48.9;5.23;0.6;Negativno;Ne
1732;10.6;-53.8;5.23;1.4;Negativno;Ne
1733;2.6;-52.4;2.6;1.22;Negativno;Ne
1734;0.1;-63.6;5.72;0.96;Negativno;Ne
1735;14.1;-53.5;7.66;0.94;Negativno;Ne
1736;4.7;-61.5;8.04;0.7;Negativno;Ne
1737;8.7;-62.5;9.58;0.15;Negativno;Ne
1738;7.9;-64.8;10.9;0.09;Negativno;Ne
1739;0.2;-59.3;8.04;0.2;Negativno;Ne
1740;0.8;-64.8;9.04;1.48;Negativno;Ne
1741;4.7;-58.5;5.16;0.2;Negativno;Ne
1742;5.9;-49.5;7.21;0.96;Negativno;Ne
1743;0.0;-62.4;4.99;0.31;Negativno;Ne
1744;9.5;-51.6;6.25;0.2;Negativno;Ne
1745;0.3;-54.8;6.39;1.7;Negativno;Ne
1746;4.1;-67.7;7.48;0.42;Negativno;Ne
1747;9.0;-60.9;8.28;0.78;Negativno;Ne
1748;9.6;-67.4;7.22;0.39;Negativno;Ne
1749;4.7;-56.2;6.08;0.39;Negativno;Ne
1750;25.1;-54.6;4.73;0.06;Negativno;Ne
1751;1.8;-66.7;8.02;0.31;Negativno;Ne
1752;7.1;-75.9;9.14;0.01;Negativno;Ne
1753;3.1;-68.5;6.81;0.91;Negativno;Ne
1754;4.9;-50.0;6.32;0.73;Negativno;Ne
1755;2.7;-51.3;5.81;0.5;Negativno;Ne
1756;6.3;-69.3;4.18;0.29;Negativno;Ne
1757;1.9;-58.6;6.87;0.02;Negativno;Ne
1758;0.5;-64.0;4.62;0.03;Negativno;Ne
1759;8.0;-55.8;8.91;0.29;Negativno;Ne
1760;6.9;-66.0;9.33;0.98;Negativno;Ne
1761;1.4;-80.7;7.78;1.87;Pozitivno;Ne
1762;0.7;-69.9;6.6;0.07;Negativno;Ne
1763;2.8;-47.0;6.73;0.43;Negativno;Ne
1764;7.5;-50.0;5.43;1.07;Negativno;Ne
1765;4.0;-70.7;9.09;0.76;Negativno;Ne
1766;1.7;-46.1;6.72;0.04;Negativno;Ne
1767;1.1;-74.0;3.71;0.74;Negativno;Ne
1768;3.0;-73.3;6.38;0.64;Negativno;Ne
1769;4.8;-69.9;10.27;0.04;Negativno;Ne
1770;0.9;-79.9;4.9;0.21;Negativno;Ne
1771;2.0;-53.5;4.78;1.16;Negativno;Ne
1772;7.9;-52.8;7.53;0.26;Negativno;Ne
1773;7.7;-45.3;9.56;1.12;Negativno;Ne
1774;4.5;-57.6;6.97;0.36;Negativno;Ne
1775;0.2;-51.9;7.2;0.55;Negativno;Ne
1776;0.7;-67.5;7.74;1.08;Negativno;Ne
1777;4.3;-46.8;3.96;0.21;Negativno;Ne
1778;8.3;-48.8;6.7;0.49;Negativno;Ne
1779;16.4;-58.4;8.78;0.14;Negativno;Ne
1780;1.1;-63.8;9.4;0.01;Negativno;Ne
1781;3.2;-58.9;6.09;0.86;Negativno;Ne
1782;7.1;-44.2;8.88;0.04;Negativno;Ne
1783;0.4;-63.8;7.86;0.58;Negativno;Ne
1784;3.1;-65.7;7.56;0.53;Negativno;Ne
1785;4.5;-53.5;6.25;0.83;Negativno;Ne
1786;1.5;-70.0;6.7;0.42;Negativno;Ne
1787;3.7;-60.4;6.15;1.03;Negativno;Ne
1788;4.3;-50.9;1.69;0.09;Negativno;Ne
1789;1.6;-62.2;7.07;1.33;Negativno;Ne
1790;3.8;-50.7;4.56;1.01;Negativno;Ne
1791;5.4;-63.5;7.99;0.53;Negativno;Ne
1792;17.2;-63.5;5.6;0.23;Pozitivno;Ne
1793;10.5;-78.4;6.87;0.19;Negativno;Ne
1794;6.6;-45.2;7.27;0.32;Negativno;Ne
1795;0.3;-63.7;7.14;0.5;Negativno;Ne
1796;1.3;-46.6;6.6;0.08;Negativno;Ne
1797;2.8;-67.6;9.79;0.45;Negativno;Ne
1798;2.6;-63.1;6.77;0.78;Negativno;Ne
1799;3.1;-69.9;11.04;0.81;Negativno;Ne
1800;5.2;-44.0;8.58;0.45;Negativno;Ne
1801;7.4;-70.1;4.48;0.24;Negativno;Ne
1802;2.6;-55.9;2.83;0.42;Negativno;Ne
1803;4.2;-40.6;7.55;0.02;Negativno;Ne
1804;1.3;-67.7;6.53;0.66;Negativno;Ne
1805;5.3;-64.4;2.45;0.6;Negativno;Ne
1806;1.0;-70.6;8.3;0.38;Negativno;Ne
1807;3.3;-58.4;5.55;0.16;Negativno;Ne
1808;7.1;-59.5;2.6;0.15;Negativno;Ne
1809;2.4;-75.9;8.19;0.09;Negativno;Ne
1810;12.5;-51.1;11.69;0.31;Negativno;Ne
1811;3.7;-49.3;6.45;0.59;Negativno;Ne
1812;1.0;-54.8;7.6;0.31;Negativno;Ne
1813;8.3;-52.4;8.73;0.15;Negativno;Ne
1814;0.8;-63.3;5.78;0.05;Negativno;Ne
1815;13.0;-72.6;8.67;0.51;Negativno;Ne
1816;9.3;-70.2;7.17;1.05;Negativno;Ne
1817;3.4;-69.4;9.77;0.06;Negativno;Ne
1818;11.8;-60.4;7.06;0.42;Negativno;Ne
1819;2.8;-87.7;7.42;1.16;Negativno;Ne
1820;6.1;-68.8;9.07;0.11;Negativno;Ne
1821;13.3;-46.4;6.01;0.62;Negativno;Ne
1822;2.8;-68.8;6.56;0.91;Negativno;Ne
1823;7.6;-49.1;3.87;0.06;Negativno;Ne
1824;2.7;-49.4;5.68;0.82;Negativno;Ne
1825;12.0;-69.7;5.3;0.2;Negativno;Ne
1826;4.7;-59.9;5.32;0.04;Negativno;Ne
1827;3.7;-40.3;5.89;1.62;Negativno;Ne
1828;8.1;-65.8;7.97;0.53;Negativno;Ne
1829;3.5;-57.1;6.79;0.78;Negativno;Ne
1830;1.6;-75.8;9.36;0.93;Negativno;Ne
1831;3.4;-62.5;7.75;0.48;Negativno;Ne
1832;6.0;-69.0;5.01;0.44;Negativno;Ne
1833;9.2;-59.9;12.5;0.34;Negativno;Ne
1834;5.7;-53.7;7.07;0.65;Negativno;Ne
1835;11.0;-64.0;7.7;0.32;Negativno;Ne
1836;0.2;-60.9;6.77;0.78;Negativno;Ne
1837;0.6;-61.2;6.04;0.58;Negativno;Ne
1838;0.9;-64.6;6.86;0.0;Negativno;Ne
1839;0.4;-64.7;3.31;0.59;Negativno;Ne
1840;1.5;-73.3;7.32;0.36;Negativno;Ne
1841;2.4;-47.9;7.41;0.45;Negativno;Ne
1842;2.8;-77.9;5.54;0.83;Negativno;Ne
1843;8.4;-55.7;7.94;0.22;Negativno;Ne
1844;1.1;-38.8;5.07;0.04;Negativno;Ne
1845;1.9;-56.4;5.03;0.14;Negativno;Ne
1846;0.7;-58.1;5.44;0.74;Negativno;Ne
1847;7.8;-67.6;14.0;0.88;Negativno;Ne
1848;4.2;-52.4;2.68;0.16;Negativno;Ne
1849;0.8;-58.1;6.19;0.93;Negativno;Ne
1850;0.2;-63.2;8.04;0.08;Negativno;Ne
1851;12.5;-59.0;8.72;0.13;Negativno;Ne
1852;1.9;-61.3;6.75;1.64;Negativno;Ne
1853;4.3;-64.4;7.65;0.13;Negativno;Ne
1854;3.2;-62.4;9.62;0.02;Negativno;Ne
1855;0.5;-67.8;8.11;0.46;Negativno;Ne
1856;4.2;-61.5;5.8;1.3;Negativno;Ne
1857;0.4;-55.3;9.4;0.24;Negativno;Ne
1858;1.7;-50.8;2.04;0.44;Negativno;Ne
1859;0.2;-73.3;7.79;0.25;Negativno;Ne
1860;0.1;-70.3;10.96;0.17;Negativno;Ne
1861;3.9;-35.7;8.44;0.82;Negativno;Ne
1862;11.4;-54.7;8.38;0.53;Negativno;Ne
1863;1.3;-68.8;5.63;1.76;Negativno;Ne
1864;4.3;-68.1;7.53;0.43;Negativno;Ne
1865;2.9;-61.6;13.43;0.27;Negativno;Ne
1866;6.5;-68.1;6.27;0.09;Negativno;Ne
1867;0.7;-55.8;6.87;0.1;Negativno;Ne
1868;3.6;-50.6;8.04;0.06;Negativno;Ne
1869;0.1;-72.9;7.34;0.4;Negativno;Ne
1870;13.1;-56.8;5.66;0.89;Negativno;Ne
1871;9.8;-63.4;6.35;0.58;Negativno;Ne
1872;3.5;-63.4;7.6;0.21;Negativno;Ne
1873;2.8;-61.1;5.17;0.47;Negativno;Ne
1874;42.1;-58.3;4.91;0.29;Negativno;Ne
1875;2.6;-53.6;8.26;0.7;Negativno;Ne
1876;2.8;-66.4;9.97;0.81;Negativno;Ne
1877;8.4;-62.2;3.65;1.55;Negativno;Ne
1878;8.8;-67.5;8.85;0.28;Negativno;Ne
1879;4.0;-60.2;8.65;0.31;Negativno;Ne
1880;0.2;-52.5;6.47;0.22;Negativno;Ne
1881;7.1;-65.8;6.0;0.15;Negativno;Ne
1882;6.2;-61.7;5.64;0.93;Negativno;Ne
1883;4.7;-60.8;5.94;0.47;Negativno;Ne
1884;1.1;-65.4;6.03;0.64;Negativno;Ne
1885;3.7;-50.4;8.89;0.49;Negativno;Ne
1886;7.8;-56.6;6.87;0.17;Negativno;Ne
1887;0.2;-76.9;7.58;0.84;Negativno;Ne
1888;13.2;-52.2;8.04;0.01;Negativno;Ne
1889;0.9;-78.1;6.96;0.41;Negativno;Ne
1890;6.3;-81.6;6.51;0.07;Negativno;Ne
1891;0.6;-68.9;5.89;0.08;Negativno;Ne
1892;4.1;-72.6;3.91;0.28;Negativno;Ne
1893;2.9;-58.1;5.99;0.26;Negativno;Ne
1894;22.3;-62.6;7.46;0.22;Negativno;Ne
1895;6.4;-61.0;2.47;0.09;Negativno;Ne
1896;1.6;-66.9;5.28;0.24;Negativno;Ne
1897;1.4;-57.9;6.81;0.05;Negativno;Ne
1898;12.8;-59.8;9.7;1.07;Negativno;Ne
1899;2.6;-62.7;9.99;0.17;Negativno;Ne
1900;5.1;-82.8;5.53;0.26;Negativno;Ne
1901;2.2;-53.3;3.72;0.08;Negativno;Ne
1902;4.8;-51.5;10.63;1.03;Negativno;Ne
1903;4.7;-70.6;4.16;0.08;Negativno;Ne
1904;2.0;-63.0;6.83;0.17;Negativno;Ne
1905;1.2;-58.6;7.01;0.27;Pozitivno;Ne
1906;1.6;-53.2;8.0;0.74;Negativno;Ne
1907;26.4;-51.3;10.69;0.19;Negativno;Ne
1908;7.2;-60.8;6.61;0.28;Negativno;Ne
1909;23.2;-50.6;8.54;0.79;Negativno;Ne
1910;2.5;-62.2;6.55;0.45;Negativno;Ne
1911;1.4;-59.9;7.22;0.01;Negativno;Ne
1912;4.3;-69.7;10.57;0.68;Negativno;Ne
1913;1.2;-45.1;10.28;0.3;Negativno;Ne
1914;0.1;-69.0;7.6;0.37;Negativno;Ne
1915;1.1;-59.1;5.67;0.27;Negativno;Ne
1916;1.4;-51.2;7.61;0.44;Negativno;Ne
1917;1.2;-59.8;3.04;2.1;Negativno;Ne
1918;0.0;-50.4;4.56;1.28;Negativno;Ne
1919;0.5;-68.7;9.47;0.38;Negativno;Ne
1920;6.2;-58.1;8.32;1.35;Negativno;Ne
1921;5.4;-40.0;7.48;0.08;Negativno;Ne
1922;7.9;-45.0;3.87;0.65;Negativno;Ne
1923;2.5;-60.3;4.84;0.69;Negativno;Ne
1924;5.1;-65.1;8.25;0.18;Negativno;Ne
1925;2.8;-60.9;7.29;1.9;Negativno;Ne
1926;4.6;-51.8;6.06;0.07;Negativno;Ne
1927;1.2;-53.5;8.71;0.38;Negativno;Ne
1928;0.1;-71.3;11.17;1.01;Negativno;Ne
1929;6.4;-49.6;7.69;0.2;Negativno;Ne
1930;3.1;-57.4;7.57;0.84;Negativno;Ne
1931;11.5;-50.3;8.15;0.27;Negativno;Ne
1932;5.2;-55.2;5.09;0.94;Negativno;Ne
1933;1.9;-68.1;9.31;0.57;Negativno;Ne
1934;8.5;-57.5;8.07;0.28;Negativno;Ne
1935;2.4;-50.1;8.43;0.11;Negativno;Ne
1936;5.0;-56.8;4.69;0.32;Negativno;Ne
1937;0.7;-46.7;10.24;0.5;Negativno;Ne
1938;2.0;-65.3;12.55;0.57;Negativno;Ne
1939;1.0;-63.2;7.11;0.07;Negativno;Ne
1940;1.3;-60.6;8.24;0.23;Negativno;Ne
1941;2.1;-53.6;6.79;0.25;Negativno;Ne
1942;5.6;-75.4;6.96;0.08;Negativno;Ne
1943;0.1;-47.8;5.99;0.39;Negativno;Ne
1944;12.3;-65.4;9.51;0.37;Pozitivno;Ne
1945;6.5;-39.3;5.33;0.49;Negativno;Ne
1946;4.8;-47.3;8.79;0.37;Negativno;Ne
1947;0.3;-59.7;6.01;0.34;Negativno;Ne
1948;1.8;-58.1;5.45;0.44;Negativno;Ne
1949;4.7;-58.0;7.14;0.79;Negativno;Ne
1950;3.8;-42.7;6.39;1.14;Negativno;Ne
1951;1.7;-64.8;3.6;4.34;Negativno;Ne
1952;10.0;-62.9;7.03;0.97;Negativno;Ne
1953;0.9;-57.6;7.05;0.22;Negativno;Ne
1954;1.5;-62.4;9.39;0.7;Negativno;Ne
1955;7.1;-67.5;7.79;0.16;Negativno;Ne
1956;3.6;-46.8;9.5;1.15;Negativno;Ne
1957;10.8;-51.0;7.23;0.37;Negativno;Ne
1958;1.3;-59.4;8.74;1.3;Negativno;Ne
1959;7.5;-76.6;4.99;0.11;Negativno;Ne
1960;3.8;-66.1;6.79;0.92;Negativno;Ne
1961;5.8;-50.3;5.82;0.04;Negativno;Ne
1962;0.1;-58.9;2.41;0.71;Negativno;Ne
1963;1.1;-81.4;8.05;0.22;Pozitivno;Ne
1964;3.4;-50.8;6.08;0.37;Negativno;Ne
1965;8.3;-62.5;10.59;0.07;Negativno;Ne
1966;5.9;-69.5;7.68;0.35;Negativno;Ne
1967;0.4;-58.6;6.13;0.25;Negativno;Ne
1968;4.5;-42.4;5.25;0.33;Negativno;Ne
1969;13.7;-56.8;8.58;0.15;Negativno;Ne
1970;3.3;-60.3;6.63;0.41;Negativno;Ne
1971;17.0;-59.4;9.73;0.15;Negativno;Ne
1972;4.4;-50.9;6.55;0.05;Negativno;Ne
1973;11.5;-51.9;7.8;0.34;Negativno;Ne
1974;8.8;-89.8;6.84;0.34;Negativno;Ne
1975;20.0;-63.0;8.39;0.32;Negativno;Ne
1976;3.1;-56.1;6.26;0.03;Negativno;Ne
1977;5.7;-56.8;6.25;0.68;Negativno;Ne
1978;2.2;-63.6;13.92;0.42;Pozitivno;Ne
1979;3.9;-45.4;8.91;0.88;Negativno;Ne
1980;5.3;-63.9;8.66;0.28;Negativno;Ne
1981;0.4;-66.3;8.02;0.14;Negativno;Ne
1982;1.6;-49.6;6.29;0.7;Negativno;Ne
1983;21.1;-81.2;7.6;0.31;Pozitivno;Ne
1984;2.1;-47.6;6.82;0.03;Negativno;Ne
1985;11.3;-48.6;7.3;0.47;Negativno;Ne
1986;7.4;-61.4;8.99;0.04;Negativno;Ne
1987;4.0;-50.5;2.23;0.03;Negativno;Ne
1988;5.7;-52.2;7.16;0.58;Negativno;Ne
1989;2.0;-73.2;9.02;0.1;Negativno;Ne
1990;10.6;-71.8;6.62;0.82;Negativno;Ne
1991;8.9;-63.6;6.0;0.24;Negativno;Ne
1992;0.7;-65.6;10.16;0.1;Negativno;Ne
1993;1.0;-55.6;4.92;0.65;Negativno;Ne
1994;6.5;-59.8;6.1;0.13;Negativno;Ne
1995;0.8;-51.7;5.23;0.14;Negativno;Ne
1996;18.0;-52.4;9.27;0.63;Negativno;Ne
1997;14.2;-45.6;7.59;0.11;Negativno;Ne
1998;9.4;-59.1;7.02;0.6;Negativno;Ne
1999;4.4;-59.7;5.95;0.08;Negativno;Ne
2000;1.0;-58.4;7.64;0.2;Negativno;Ne
2001;10.5;-74.8;8.91;0.78;Negativno;Ne
2002;27.7;-67.4;6.15;0.36;Negativno;Ne
2003;20.9;-53.8;9.26;0.51;Negativno;Ne
2004;0.9;-66.1;7.03;0.4;Negativno;Ne
2005;5.8;-63.5;7.6;0.04;Negativno;Ne
2006;3.8;-54.6;7.13;2.14;Negativno;Ne
2007;7.9;-52.4;7.23;0.04;Negativno;Ne
2008;8.3;-61.0;7.93;0.02;Negativno;Ne
2009;2.3;-63.6;9.16;0.21;Negativno;Ne
2010;6.0;-57.4;3.67;0.33;Negativno;Ne
2011;6.7;-48.2;8.19;0.97;Negativno;Ne
2012;8.0;-60.0;6.25;0.3;Negativno;Ne
2013;3.1;-66.2;5.87;3.86;Negativno;Ne
2014;5.8;-70.0;8.59;0.1;Negativno;Ne
2015;10.4;-68.4;9.04;0.15;Negativno;Ne
2016;0.9;-43.7;6.4;0.52;Negativno;Ne
2017;0.2;-51.4;9.8;0.53;Negativno;Ne
2018;14.3;-66.2;4.44;0.46;Negativno;Ne
2019;5.5;-71.5;5.54;0.14;Negativno;Ne
2020;5.8;-74.2;6.01;0.24;Negativno;Ne
2021;3.6;-61.0;6.58;1.07;Negativno;Ne
2022;0.2;-41.8;6.62;0.15;Negativno;Ne
2023;9.5;-55.9;6.13;0.21;Negativno;Ne
2024;13.8;-64.0;5.87;0.04;Negativno;Ne
2025;0.2;-68.4;10.01;0.64;Negativno;Ne
2026;5.7;-55.1;7.42;0.28;Negativno;Ne
2027;9.7;-51.9;5.92;0.62;Negativno;Ne
2028;0.5;-60.0;6.18;0.0;Negativno;Ne
2029;0.3;-55.2;5.46;0.21;Negativno;Ne
2030;14.5;-50.4;9.93;0.19;Negativno;Ne
2031;12.7;-52.8;6.68;0.76;Negativno;Ne
2032;2.4;-54.0;3.45;0.33;Negativno;Ne
2033;20.9;-69.1;7.22;1.2;Negativno;Ne
2034;1.4;-65.9;7.71;0.09;Negativno;Ne
2035;0.0;-57.5;8.13;0.25;Negativno;Ne
2036;3.7;-66.1;9.64;0.92;Negativno;Ne
2037;2.6;-35.0;5.31;0.76;Negativno;Ne
2038;9.9;-73.4;7.49;0.28;Negativno;Ne
2039;8.3;-65.2;7.17;0.54;Negativno;Ne
2040;0.8;-55.1;8.91;0.08;Negativno;Ne
2041;2.9;-73.0;6.98;0.19;Negativno;Ne
2042;2.2;-80.0;4.73;0.08;Negativno;Ne
2043;1.3;-63.4;6.06;0.39;Negativno;Ne
2044;0.2;-76.0;6.87;0.72;Negativno;Ne
2045;3.7;-66.1;6.74;0.21;Negativno;Ne
2046;11.4;-60.9;11.37;1.1;Negativno;Ne
2047;0.3;-70.3;6.43;0.37;Negativno;Ne
2048;7.3;-56.2;5.09;0.65;Negativno;Ne
2049;0.7;-53.1;7.92;0.19;Negativno;Ne
2050;4.1;-50.3;5.48;0.51;Negativno;Ne
2051;2.6;-51.6;9.61;0.33;Negativno;Ne
2052;0.7;-66.0;5.37;0.74;Negativno;Ne
2053;1.2;-64.2;6.56;1.42;Negativno;Ne
2054;3.3;-71.8;7.91;0.41;Negativno;Ne
2055;5.1;-68.2;10.19;0.3;Negativno;Ne
2056;0.3;-47.4;6.21;0.31;Negativno;Ne
2057;16.3;-35.9;7.04;1.88;Negativno;Ne
2058;1.0;-58.4;2.29;0.61;Negativno;Ne
2059;2.1;-68.4;11.77;0.51;Negativno;Ne
2060;2.6;-53.4;8.66;0.15;Negativno;Ne
2061;6.1;-47.9;10.2;0.59;Negativno;Ne
2062;11.9;-72.6;4.33;0.27;Negativno;Ne
2063;7.4;-44.2;6.72;1.46;Negativno;Ne
2064;14.5;-48.7;7.52;0.41;Negativno;Ne
2065;22.2;-58.6;6.45;1.06;Negativno;Ne
2066;4.7;-71.9;8.57;0.85;Negativno;Ne
2067;7.1;-52.5;5.78;0.2;Negativno;Ne
2068;1.7;-76.3;6.34;0.99;Negativno;Ne
2069;5.5;-53.9;7.86;0.12;Negativno;Ne
2070;3.3;-55.4;8.39;0.92;Negativno;Ne
2071;13.2;-57.5;8.76;0.86;Negativno;Ne
2072;0.7;-58.6;7.81;0.8;Negativno;Ne
2073;10.0;-53.4;7.04;0.77;Negativno;Ne
2074;5.1;-62.8;11.21;0.98;Negativno;Ne
2075;1.5;-47.0;10.41;1.18;Negativno;Ne
2076;1.2;-62.0;9.48;0.46;Negativno;Ne
2077;0.8;-74.3;7.48;0.01;Negativno;Ne
2078;13.4;-59.6;6.12;0.05;Negativno;Ne
2079;0.5;-74.3;7.29;0.21;Negativno;Ne
2080;0.3;-64.2;8.49;0.43;Negativno;Ne
2081;3.6;-70.1;9.5;0.54;Negativno;Ne
2082;1.9;-70.9;5.2;0.15;Negativno;Ne
2083;11.4;-43.5;7.76;1.17;Negativno;Ne
2084;0.3;-59.2;8.26;0.55;Negativno;Ne
2085;13.5;-67.1;6.1;0.07;Negativno;Ne
2086;1.7;-48.8;7.33;0.41;Negativno;Ne
2087;11.7;-71.9;3.56;0.17;Negativno;Ne
2088;3.7;-52.5;7.48;0.43;Negativno;Ne
2089;5.4;-70.5;3.71;0.92;Negativno;Ne
2090;0.1;-65.4;4.5;1.26;Negativno;Ne
2091;1.8;-41.3;5.61;0.52;Negativno;Ne
2092;3.1;-58.2;6.71;0.49;Negativno;Ne
2093;5.7;-51.7;5.32;0.02;Negativno;Ne
2094;5.7;-66.6;2.92;0.88;Negativno;Ne
2095;8.0;-31.0;7.12;0.19;Negativno;Ne
2096;7.1;-72.1;8.17;0.29;Negativno;Ne
2097;6.5;-66.3;9.26;0.35;Negativno;Ne
2098;7.3;-56.9;5.71;1.69;Negativno;Ne
2099;5.6;-52.0;3.64;1.16;Negativno;Ne
2100;3.6;-57.8;5.57;0.34;Negativno;Ne
2101;0.7;-84.7;5.38;0.09;Negativno;Ne
2102;1.5;-52.0;10.31;0.54;Negativno;Ne
2103;1.6;-74.6;8.31;0.15;Negativno;Ne
2104;2.3;-66.1;5.73;0.21;Negativno;Ne
2105;7.1;-70.1;7.13;0.58;Negativno;Ne
2106;10.8;-64.5;5.07;0.18;Negativno;Ne
2107;2.3;-61.8;9.15;1.13;Negativno;Ne
2108;2.9;-49.8;7.55;0.99;Negativno;Ne
2109;5.3;-91.8;10.31;0.45;Negativno;Ne
2110;0.7;-74.0;4.2;2.24;Negativno;Ne
2111;0.6;-74.0;9.77;0.12;Negativno;Ne
2112;13.7;-52.4;4.83;1.45;Negativno;Ne
2113;1.9;-68.7;8.86;0.21;Negativno;Ne
2114;0.7;-45.3;6.63;0.06;Negativno;Ne
2115;1.8;-60.3;7.44;0.08;Negativno;Ne
2116;2.3;-61.9;7.49;0.13;Negativno;Ne
2117;3.3;-47.8;5.03;0.14;Negativno;Ne
2118;4.0;-56.8;8.0;0.2;Negativno;Ne
2119;0.3;-48.0;8.67;2.4;Negativno;Ne
2120;8.8;-62.2;9.29;0.08;Negativno;Ne
2121;20.7;-80.7;8.03;0.62;Negativno;Ne
2122;2.3;-55.0;5.72;1.69;Negativno;Ne
2123;0.1;-46.3;4.69;1.27;Negativno;Ne
2124;2.0;-55.1;6.15;3.45;Negativno;Ne
2125;2.1;-61.4;6.81;0.29;Negativno;Ne
2126;1.3;-75.9;1.85;0.58;Negativno;Ne
2127;15.5;-58.1;9.03;0.23;Negativno;Ne
2128;1.1;-70.8;6.26;0.11;Negativno;Ne
2129;4.7;-55.1;5.38;0.06;Negativno;Ne
2130;4.0;-60.1;7.41;0.78;Negativno;Ne
2131;7.2;-52.9;6.54;0.41;Negativno;Ne
2132;0.2;-74.9;9.8;0.53;Negativno;Ne
2133;14.1;-51.0;9.89;1.48;Negativno;Ne
2134;2.9;-57.6;7.02;0.25;Negativno;Ne
2135;24.8;-58.7;6.98;0.9;Negativno;Ne
2136;3.2;-45.1;5.53;1.0;Negativno;Ne
2137;0.3;-53.1;4.53;0.48;Negativno;Ne
2138;2.6;-71.3;6.96;0.84;Negativno;Ne
2139;6.7;-58.8;6.22;0.14;Negativno;Ne
2140;0.1;-60.6;6.58;0.09;Negativno;Ne
2141;7.3;-64.6;8.41;1.02;Negativno;Ne
2142;2.7;-75.7;8.92;5.04;Negativno;Ne
2143;1.9;-51.3;8.03;0.89;Negativno;Ne
2144;0.5;-64.3;7.63;0.02;Negativno;Ne
2145;2.2;-65.4;6.9;0.15;Negativno;Ne
2146;8.7;-58.9;7.06;1.23;Negativno;Ne
2147;4.4;-60.2;9.94;0.43;Negativno;Ne
2148;0.3;-73.1;8.32;0.02;Negativno;Ne
2149;13.3;-52.4;5.08;0.22;Negativno;Ne
2150;7.5;-82.5;8.64;0.47;Negativno;Ne
2151;1.0;-55.6;5.03;0.32;Negativno;Ne
2152;1.0;-55.4;8.33;1.18;Negativno;Ne
2153;0.6;-56.0;8.06;0.03;Negativno;Ne
2154;0.2;-65.7;6.28;0.5;Negativno;Ne
2155;1.3;-47.6;4.8;0.18;Negativno;Ne
2156;1.7;-66.5;9.0;0.02;Negativno;Ne
2157;4.5;-42.4;6.82;0.53;Negativno;Ne
2158;12.3;-68.7;8.14;0.49;Negativno;Ne
2159;0.3;-78.9;5.33;0.24;Negativno;Ne
2160;3.5;-61.5;8.48;0.19;Negativno;Ne
2161;0.2;-47.9;7.53;0.23;Negativno;Ne
2162;1.3;-61.4;7.57;1.2;Negativno;Ne
2163;2.5;-77.6;5.27;0.23;Negativno;Ne
2164;5.1;-66.4;8.81;0.17;Negativno;Ne
2165;11.8;-58.4;5.84;1.12;Negativno;Ne
2166;2.6;-78.5;2.78;0.59;Negativno;Ne
2167;8.5;-45.0;10.41;0.03;Negativno;Ne
2168;0.6;-60.7;7.96;1.55;Negativno;Ne
2169;0.3;-75.5;5.76;0.0;Negativno;Ne
2170;0.1;-66.8;3.02;0.37;Negativno;Ne
2171;4.3;-60.4;6.93;0.08;Negativno;Ne
2172;1.0;-72.0;8.08;0.16;Negativno;Ne
2173;5.0;-55.9;5.59;1.22;Negativno;Ne
2174;10.4;-61.5;3.84;1.01;Negativno;Ne
2175;3.4;-66.6;7.34;0.05;Negativno;Ne
2176;2.5;-47.7;7.51;0.16;Negativno;Ne
2177;4.7;-56.0;8.74;1.45;Negativno;Ne
2178;1.0;-44.6;10.97;1.41;Negativno;Ne
2179;6.4;-55.4;8.37;0.52;Negativno;Ne
2180;3.0;-56.9;8.22;0.68;Negativno;Ne
2181;1.2;-72.8;5.33;0.54;Negativno;Ne
2182;5.5;-55.1;7.35;0.03;Negativno;Ne
2183;10.7;-54.4;8.26;0.79;Negativno;Ne
2184;4.1;-66.8;2.26;1.01;Negativno;Ne
2185;4.4;-58.6;7.14;0.56;Negativno;Ne
2186;2.2;-60.4;3.87;0.28;Negativno;Ne
2187;2.9;-72.1;8.15;0.31;Negativno;Ne
2188;9.8;-76.3;5.14;1.38;Negativno;Ne
2189;4.2;-54.2;7.64;0.72;Negativno;Ne
2190;4.2;-48.7;8.55;0.45;Negativno;Ne
2191;2.9;-70.4;3.19;0.89;Negativno;Ne
2192;4.7;-60.8;8.32;0.16;Negativno;Ne
2193;3.0;-47.1;8.67;0.07;Negativno;Ne
2194;22.5;-59.1;4.91;0.43;Negativno;Ne
2195;3.0;-72.1;9.87;1.32;Negativno;Ne
2196;2.3;-67.6;5.25;0.15;Negativno;Ne
